continuation_id,role,fit_budget,source,concentration,tv_to_proportional,hellinger_to_proportional,max_phase_1_materialized_epoch,max_total_materialized_epoch_across_candidate_prefixes,weights_json
fit_wave1_extension_10,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.4375,0.4818633666555291,16.74080087878053,20.99593501600881,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.02197265625, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0068359375, ""dolma3_cc/education_and_jobs_high"": 0.041015625, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.078125, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0673828125, ""dolma3_cc/entertainment_low"": 0.015625, ""dolma3_cc/finance_and_business_high"": 0.08349609375, ""dolma3_cc/finance_and_business_low"": 0.0146484375, ""dolma3_cc/food_and_dining_high"": 0.0087890625, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.001953125, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.083984375, ""dolma3_cc/health_low"": 0.0048828125, ""dolma3_cc/history_and_geography_high"": 0.009765625, ""dolma3_cc/history_and_geography_low"": 0.09912109375, ""dolma3_cc/industrial_high"": 0.03076171875, ""dolma3_cc/industrial_low"": 0.00146484375, ""dolma3_cc/literature_high"": 0.0546875, ""dolma3_cc/literature_low"": 0.00048828125, ""dolma3_cc/science_math_and_technology_high"": 0.00146484375, ""dolma3_cc/science_math_and_technology_low"": 0.015625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1337890625, ""dolmino_olmocr_pdfs_hq"": 0.00390625, ""dolmino_stack_edu_fim"": 0.00390625, ""dolmino_stem_heavy_crawl"": 0.068359375, ""dolmino_synth_code"": 0.0029296875, ""dolmino_synth_instruction"": 0.0048828125, ""dolmino_synth_math"": 0.00341796875, ""dolmino_synth_qa"": 0.0068359375, ""dolmino_synth_thinking"": 0.12939453125}"
fit_wave1_extension_11,wave1_extension_stratified_maximin,True,dirichlet,5.0,0.5,0.5388121683562805,15.632283333536984,25.0378545678118,"{""dolma3_arxiv"": 0.021484375, ""dolma3_cc/art_and_design_high"": 0.0400390625, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.10205078125, ""dolma3_cc/education_and_jobs_low"": 0.0185546875, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0009765625, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.09814453125, ""dolma3_cc/finance_and_business_low"": 0.0, ""dolma3_cc/food_and_dining_high"": 0.07421875, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.0087890625, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.02783203125, ""dolma3_cc/health_low"": 0.005859375, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.00390625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.11328125, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.07177734375, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.044921875, ""dolmino_common_crawl_hq"": 0.19580078125, ""dolmino_olmocr_pdfs_hq"": 0.068359375, ""dolmino_stack_edu_fim"": 0.0068359375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.060546875, ""dolmino_synth_instruction"": 0.02978515625, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.00634765625, ""dolmino_synth_thinking"": 0.0}"
fit_wave1_extension_12,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.47265625,0.4841359696885095,30.2530187309391,34.508152868167386,"{""dolma3_arxiv"": 0.0078125, ""dolma3_cc/art_and_design_high"": 0.00927734375, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.005859375, ""dolma3_cc/education_and_jobs_high"": 0.00048828125, ""dolma3_cc/education_and_jobs_low"": 0.05224609375, ""dolma3_cc/electronics_and_hardware_high"": 0.00390625, ""dolma3_cc/electronics_and_hardware_low"": 0.0068359375, ""dolma3_cc/entertainment_high"": 0.0498046875, ""dolma3_cc/entertainment_low"": 0.00146484375, ""dolma3_cc/finance_and_business_high"": 0.0625, ""dolma3_cc/finance_and_business_low"": 0.16552734375, ""dolma3_cc/food_and_dining_high"": 0.0009765625, ""dolma3_cc/food_and_dining_low"": 0.01123046875, ""dolma3_cc/games_high"": 0.01708984375, ""dolma3_cc/games_low"": 0.115234375, ""dolma3_cc/health_high"": 0.05029296875, ""dolma3_cc/health_low"": 0.06494140625, ""dolma3_cc/history_and_geography_high"": 0.00146484375, ""dolma3_cc/history_and_geography_low"": 0.00244140625, ""dolma3_cc/industrial_high"": 0.001953125, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.00390625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0, ""dolma3_cc/science_math_and_technology_low"": 0.01611328125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.01220703125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.10546875, ""dolmino_olmocr_pdfs_hq"": 0.03515625, ""dolmino_stack_edu_fim"": 0.01611328125, ""dolmino_stem_heavy_crawl"": 0.12353515625, ""dolmino_synth_code"": 0.03564453125, ""dolmino_synth_instruction"": 0.00537109375, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.01025390625, ""dolmino_synth_thinking"": 0.0048828125}"
fit_wave1_extension_13,wave1_extension_stratified_maximin,True,dirichlet,5.0,0.61865234375,0.6101295552387368,31.568367371414716,35.823501508643,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.00146484375, ""dolma3_cc/art_and_design_low"": 0.0419921875, ""dolma3_cc/crime_and_law_high"": 0.06787109375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0048828125, ""dolma3_cc/electronics_and_hardware_low"": 0.01025390625, ""dolma3_cc/entertainment_high"": 0.02490234375, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.0390625, ""dolma3_cc/finance_and_business_low"": 0.15087890625, ""dolma3_cc/food_and_dining_high"": 0.0234375, ""dolma3_cc/food_and_dining_low"": 0.02392578125, ""dolma3_cc/games_high"": 0.00048828125, ""dolma3_cc/games_low"": 0.00244140625, ""dolma3_cc/health_high"": 0.02392578125, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.06689453125, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.01416015625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.25439453125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1201171875, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.12890625, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0, ""dolmino_synth_thinking"": 0.0}"
fit_wave1_extension_14,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.3857421875,0.43803924785361353,36.11229903851229,40.36743317574057,"{""dolma3_arxiv"": 0.0576171875, ""dolma3_cc/art_and_design_high"": 0.01171875, ""dolma3_cc/art_and_design_low"": 0.00146484375, ""dolma3_cc/crime_and_law_high"": 0.0205078125, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.037109375, ""dolma3_cc/education_and_jobs_low"": 0.0029296875, ""dolma3_cc/electronics_and_hardware_high"": 0.09716796875, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.029296875, ""dolma3_cc/entertainment_low"": 0.029296875, ""dolma3_cc/finance_and_business_high"": 0.0556640625, ""dolma3_cc/finance_and_business_low"": 0.00732421875, ""dolma3_cc/food_and_dining_high"": 0.00146484375, ""dolma3_cc/food_and_dining_low"": 0.00927734375, ""dolma3_cc/games_high"": 0.00390625, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.068359375, ""dolma3_cc/health_low"": 0.03466796875, ""dolma3_cc/history_and_geography_high"": 0.01953125, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.00048828125, ""dolma3_cc/industrial_low"": 0.00048828125, ""dolma3_cc/literature_high"": 0.00537109375, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.04638671875, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0107421875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1572265625, ""dolmino_olmocr_pdfs_hq"": 0.01123046875, ""dolmino_stack_edu_fim"": 0.0625, ""dolmino_stem_heavy_crawl"": 0.1474609375, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.03515625, ""dolmino_synth_thinking"": 0.03564453125}"
fit_wave1_extension_15,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.5361328125,0.5220198795688562,40.94978568893927,50.35535692321409,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0029296875, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0009765625, ""dolma3_cc/education_and_jobs_high"": 0.05859375, ""dolma3_cc/education_and_jobs_low"": 0.0009765625, ""dolma3_cc/electronics_and_hardware_high"": 0.01806640625, ""dolma3_cc/electronics_and_hardware_low"": 0.00146484375, ""dolma3_cc/entertainment_high"": 0.0185546875, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.01806640625, ""dolma3_cc/finance_and_business_low"": 0.00048828125, ""dolma3_cc/food_and_dining_high"": 0.00732421875, ""dolma3_cc/food_and_dining_low"": 0.05419921875, ""dolma3_cc/games_high"": 0.0009765625, ""dolma3_cc/games_low"": 0.1279296875, ""dolma3_cc/health_high"": 0.03955078125, ""dolma3_cc/health_low"": 0.01611328125, ""dolma3_cc/history_and_geography_high"": 0.02783203125, ""dolma3_cc/history_and_geography_low"": 0.00048828125, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.10986328125, ""dolma3_cc/literature_high"": 0.03466796875, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.087890625, ""dolma3_cc/science_math_and_technology_low"": 0.01220703125, ""dolma3_finemath_3plus"": 0.00244140625, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.11767578125, ""dolmino_common_crawl_hq"": 0.07177734375, ""dolmino_olmocr_pdfs_hq"": 0.00927734375, ""dolmino_stack_edu_fim"": 0.00439453125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.10400390625, ""dolmino_synth_thinking"": 0.05126953125}"
fit_wave1_extension_16,wave1_extension_stratified_maximin,True,dirichlet,100.0,0.14306640625,0.18896128708380372,2.0163605389424304,9.858095424504587,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.00830078125, ""dolma3_cc/art_and_design_low"": 0.021484375, ""dolma3_cc/crime_and_law_high"": 0.0048828125, ""dolma3_cc/crime_and_law_low"": 0.01318359375, ""dolma3_cc/education_and_jobs_high"": 0.0224609375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.01171875, ""dolma3_cc/electronics_and_hardware_low"": 0.017578125, ""dolma3_cc/entertainment_high"": 0.060546875, ""dolma3_cc/entertainment_low"": 0.015625, ""dolma3_cc/finance_and_business_high"": 0.07861328125, ""dolma3_cc/finance_and_business_low"": 0.02734375, ""dolma3_cc/food_and_dining_high"": 0.03466796875, ""dolma3_cc/food_and_dining_low"": 0.01611328125, ""dolma3_cc/games_high"": 0.02490234375, ""dolma3_cc/games_low"": 0.00537109375, ""dolma3_cc/health_high"": 0.07666015625, ""dolma3_cc/health_low"": 0.04150390625, ""dolma3_cc/history_and_geography_high"": 0.01904296875, ""dolma3_cc/history_and_geography_low"": 0.0087890625, ""dolma3_cc/industrial_high"": 0.00439453125, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.02685546875, ""dolma3_cc/literature_low"": 0.005859375, ""dolma3_cc/science_math_and_technology_high"": 0.01904296875, ""dolma3_cc/science_math_and_technology_low"": 0.01806640625, ""dolma3_finemath_3plus"": 0.0302734375, ""dolma3_stack_edu"": 0.021484375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.18310546875, ""dolmino_olmocr_pdfs_hq"": 0.03125, ""dolmino_stack_edu_fim"": 0.01708984375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.02978515625, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.08544921875, ""dolmino_synth_thinking"": 0.0029296875}"
fit_wave1_extension_17,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.2490234375,0.3192096800906936,0.888668565870929,9.405571234274813,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0068359375, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0068359375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.03271484375, ""dolma3_cc/education_and_jobs_low"": 0.0009765625, ""dolma3_cc/electronics_and_hardware_high"": 0.08056640625, ""dolma3_cc/electronics_and_hardware_low"": 0.0048828125, ""dolma3_cc/entertainment_high"": 0.0576171875, ""dolma3_cc/entertainment_low"": 0.0615234375, ""dolma3_cc/finance_and_business_high"": 0.07275390625, ""dolma3_cc/finance_and_business_low"": 0.03564453125, ""dolma3_cc/food_and_dining_high"": 0.00048828125, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.03857421875, ""dolma3_cc/games_low"": 0.0234375, ""dolma3_cc/health_high"": 0.11181640625, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.00341796875, ""dolma3_cc/history_and_geography_low"": 0.02587890625, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.02392578125, ""dolma3_cc/literature_high"": 0.01611328125, ""dolma3_cc/literature_low"": 0.01171875, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.01220703125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.03125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.19873046875, ""dolmino_olmocr_pdfs_hq"": 0.0478515625, ""dolmino_stack_edu_fim"": 0.0009765625, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0693359375, ""dolmino_synth_thinking"": 0.0}"
fit_wave1_extension_18,wave1_extension_stratified_maximin,True,dirichlet,5.0,0.49755859375,0.5706510349876446,1.9158471578929666,9.405571234274813,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.09619140625, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.1005859375, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.001953125, ""dolma3_cc/finance_and_business_low"": 0.08056640625, ""dolma3_cc/food_and_dining_high"": 0.0, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.0546875, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.04052734375, ""dolma3_cc/science_math_and_technology_low"": 0.03857421875, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.201171875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.18798828125, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.1455078125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.05224609375, ""dolmino_synth_thinking"": 0.0}"
fit_wave1_extension_19,wave1_extension_stratified_maximin,True,dirichlet,100.0,0.24658203125,0.2648568162670681,5.784640890408611,13.626375775970768,"{""dolma3_arxiv"": 0.0009765625, ""dolma3_cc/art_and_design_high"": 0.0087890625, ""dolma3_cc/art_and_design_low"": 0.041015625, ""dolma3_cc/crime_and_law_high"": 0.0185546875, ""dolma3_cc/crime_and_law_low"": 0.0126953125, ""dolma3_cc/education_and_jobs_high"": 0.0166015625, ""dolma3_cc/education_and_jobs_low"": 0.02099609375, ""dolma3_cc/electronics_and_hardware_high"": 0.0234375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.03564453125, ""dolma3_cc/entertainment_low"": 0.01416015625, ""dolma3_cc/finance_and_business_high"": 0.10498046875, ""dolma3_cc/finance_and_business_low"": 0.01953125, ""dolma3_cc/food_and_dining_high"": 0.01123046875, ""dolma3_cc/food_and_dining_low"": 0.01025390625, ""dolma3_cc/games_high"": 0.02587890625, ""dolma3_cc/games_low"": 0.0283203125, ""dolma3_cc/health_high"": 0.0810546875, ""dolma3_cc/health_low"": 0.0029296875, ""dolma3_cc/history_and_geography_high"": 0.00390625, ""dolma3_cc/history_and_geography_low"": 0.01171875, ""dolma3_cc/industrial_high"": 0.009765625, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.046875, ""dolma3_cc/literature_low"": 0.009765625, ""dolma3_cc/science_math_and_technology_high"": 0.0322265625, ""dolma3_cc/science_math_and_technology_low"": 0.025390625, ""dolma3_finemath_3plus"": 0.00146484375, ""dolma3_stack_edu"": 0.02587890625, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1240234375, ""dolmino_olmocr_pdfs_hq"": 0.03662109375, ""dolmino_stack_edu_fim"": 0.0205078125, ""dolmino_stem_heavy_crawl"": 0.00048828125, ""dolmino_synth_code"": 0.08544921875, ""dolmino_synth_instruction"": 0.00048828125, ""dolmino_synth_math"": 0.01904296875, ""dolmino_synth_qa"": 0.06201171875, ""dolmino_synth_thinking"": 0.00390625}"
fit_wave1_extension_20,wave1_extension_stratified_maximin,True,dirichlet,20.0,0.4287109375,0.4515706297873009,5.190196413737499,9.405571234274813,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.00146484375, ""dolma3_cc/art_and_design_low"": 0.10009765625, ""dolma3_cc/crime_and_law_high"": 0.00390625, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.01806640625, ""dolma3_cc/education_and_jobs_low"": 0.0029296875, ""dolma3_cc/electronics_and_hardware_high"": 0.00146484375, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.03271484375, ""dolma3_cc/entertainment_low"": 0.0009765625, ""dolma3_cc/finance_and_business_high"": 0.03271484375, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.048828125, ""dolma3_cc/food_and_dining_low"": 0.01513671875, ""dolma3_cc/games_high"": 0.03955078125, ""dolma3_cc/games_low"": 0.00537109375, ""dolma3_cc/health_high"": 0.04052734375, ""dolma3_cc/health_low"": 0.0185546875, ""dolma3_cc/history_and_geography_high"": 0.00537109375, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.00146484375, ""dolma3_cc/industrial_low"": 0.17578125, ""dolma3_cc/literature_high"": 0.02685546875, ""dolma3_cc/literature_low"": 0.01513671875, ""dolma3_cc/science_math_and_technology_high"": 0.01806640625, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.11083984375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.19921875, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.04150390625, ""dolmino_stem_heavy_crawl"": 0.0009765625, ""dolmino_synth_code"": 0.00048828125, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.03076171875, ""dolmino_synth_thinking"": 0.0068359375}"
fit_wave1_extension_21,wave1_extension_stratified_maximin,True,dirichlet,5.0,0.5244140625,0.5605058442050062,5.4691085948348945,9.405571234274813,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.072265625, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.04736328125, ""dolma3_cc/education_and_jobs_low"": 0.00341796875, ""dolma3_cc/electronics_and_hardware_high"": 0.01416015625, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.00390625, ""dolma3_cc/entertainment_low"": 0.07568359375, ""dolma3_cc/finance_and_business_high"": 0.00830078125, ""dolma3_cc/finance_and_business_low"": 0.00146484375, ""dolma3_cc/food_and_dining_high"": 0.0, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.00390625, ""dolma3_cc/health_low"": 0.0205078125, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0556640625, ""dolma3_cc/literature_high"": 0.001953125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0556640625, ""dolma3_cc/science_math_and_technology_low"": 0.1171875, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.18310546875, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.04443359375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.00439453125, ""dolmino_synth_qa"": 0.11572265625, ""dolmino_synth_thinking"": 0.1708984375}"
fit_wave1_extension_22,wave1_extension_stratified_maximin,True,dirichlet,5.0,0.48291015625,0.5308748091127314,20.926001098475663,25.181135235703945,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.04150390625, ""dolma3_cc/education_and_jobs_high"": 0.05712890625, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.029296875, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0078125, ""dolma3_cc/entertainment_low"": 0.00048828125, ""dolma3_cc/finance_and_business_high"": 0.0810546875, ""dolma3_cc/finance_and_business_low"": 0.11572265625, ""dolma3_cc/food_and_dining_high"": 0.00048828125, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.00390625, ""dolma3_cc/health_high"": 0.033203125, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.11328125, ""dolma3_cc/history_and_geography_low"": 0.00146484375, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.02197265625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0009765625, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.103515625, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.14697265625, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0439453125, ""dolmino_stem_heavy_crawl"": 0.08544921875, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.11181640625, ""dolmino_synth_thinking"": 0.0}"
