continuation_id,role,fit_budget,source,concentration,bucket,phase_1_count,phase_1_weight,phase_1_materialized_epochs,historical_phase_1_bucket_epoch_cap,historical_total_bucket_epoch_cap
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_cc/literature_high,74,0.0361328125,0.17858195501778787,0.8247294804131762,2.2777679606051047
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_cc/literature_low,21,0.01025390625,0.19007073496316965,1.862570623457864,14.559838419550267
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_cc/science_math_and_technology_high,73,0.03564453125,0.187261511091354,0.6111670776301927,4.818658743238675
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_cc/science_math_and_technology_low,47,0.02294921875,0.26411703352548827,1.6922171815700033,8.034406875552962
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_finemath_3plus,4,0.001953125,0.07334255658394657,4.887372922596878,29.268340406672294
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_stack_edu,31,0.01513671875,0.144153548288063,2.4355042239276807,6.852196443608214
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolma3_wikipedia,0,0.0,0.0,62.28165425173962,255.8246349460757
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_common_crawl_hq,384,0.1875,0.18169828745917388,0.19818754990155155,0.9817956549488722
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_olmocr_pdfs_hq,62,0.0302734375,0.1877279681481046,1.0126821161510144,3.501498534852587
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_stack_edu_fim,40,0.01953125,0.1862657499895658,1.4367110001837275,7.074697386280979
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_stem_heavy_crawl,1,0.00048828125,0.11957714913414665,37.67050276123716,191.14037250647107
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_synth_code,4,0.001953125,0.1322203632093397,10.203114659002141,45.40228037065072
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_synth_instruction,3,0.00146484375,0.10402068063102232,9.207340748685313,51.9511590435811
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_synth_math,4,0.001953125,0.11428417873383953,7.557007785450807,49.372697153797134
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_synth_qa,151,0.07373046875,0.17858239744941623,0.3067404626064787,2.3385043366517264
fit_wave1_extension_00,wave1_extension_stratified_maximin,True,dirichlet,500.0,dolmino_synth_thinking,26,0.0126953125,0.4062766384734493,5.7672680940978855,20.18642749409473
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_arxiv,1,0.00048828125,0.022078592201179956,8.191919978715855,27.953842953981127
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/art_and_design_high,32,0.015625,0.1747414760420408,1.7464690588686655,8.086179032045354
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/crime_and_law_high,59,0.02880859375,0.23935821421614564,1.8641689185407184,5.7031512182726285
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/crime_and_law_low,1,0.00048828125,0.009031310974843875,3.233630017403927,10.242841081068676
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/education_and_jobs_high,36,0.017578125,0.08932567339974433,0.7128192461873092,4.532161203685466
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/education_and_jobs_low,3,0.00146484375,0.015196921027317154,2.752006254127114,6.411329770360684
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/electronics_and_hardware_high,43,0.02099609375,0.20221536378958616,1.1775030872507881,5.261217930594374
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/electronics_and_hardware_low,24,0.01171875,0.2401186057581686,2.5572692537793955,9.48159517050724
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/entertainment_high,88,0.04296875,0.12957390110072242,0.5722384864397412,2.932529010266612
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/entertainment_low,38,0.0185546875,0.15375226709482562,1.5319940124119213,7.406276377870158
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/finance_and_business_high,142,0.0693359375,0.16274848091714608,0.3117838104347911,1.768739380142504
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/finance_and_business_low,129,0.06298828125,0.31028659755190574,0.9523976870420865,2.5511794688992504
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/food_and_dining_high,74,0.0361328125,0.2700488581297668,1.9578153350016174,3.616706220985414
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/food_and_dining_low,16,0.0078125,0.11862424369858847,2.185383375609119,8.65095163254229
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/games_high,40,0.01953125,0.11037245745308458,0.8176807938748492,4.276774771043717
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/games_low,19,0.00927734375,0.13983508926205968,2.0851489808841954,11.171025996870545
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/health_high,130,0.0634765625,0.1861167083246467,0.5007123062420487,1.4929275856518842
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/health_low,62,0.0302734375,0.20826643416481472,1.2553488934225714,4.69944929616892
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/history_and_geography_high,23,0.01123046875,0.10612885612855241,1.5344196788573083,7.454541478448181
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/history_and_geography_low,4,0.001953125,0.06706932572610785,5.8294805539541,18.195508643021267
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/industrial_high,17,0.00830078125,0.12976922344474737,2.8763861032801508,8.722271461529425
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/industrial_low,2,0.0009765625,0.02883442452076388,5.298904130910751,21.831337345011402
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/literature_high,79,0.03857421875,0.19064830332980054,0.8247294804131762,2.2777679606051047
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/literature_low,10,0.0048828125,0.09050987379198555,1.862570623457864,14.559838419550267
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/science_math_and_technology_high,137,0.06689453125,0.35143598656870545,0.6111670776301927,4.818658743238675
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_cc/science_math_and_technology_low,42,0.0205078125,0.2360194767674576,1.6922171815700033,8.034406875552962
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_finemath_3plus,5,0.00244140625,0.09167819572993322,4.887372922596878,29.268340406672294
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_stack_edu,34,0.0166015625,0.1581038916707788,2.4355042239276807,6.852196443608214
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolma3_wikipedia,17,0.00830078125,2.8885740942405294,62.28165425173962,255.8246349460757
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_common_crawl_hq,397,0.19384765625,0.18784953156586465,0.19818754990155155,0.9817956549488722
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_olmocr_pdfs_hq,73,0.03564453125,0.22103454314212317,1.0126821161510144,3.501498534852587
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_stack_edu_fim,18,0.0087890625,0.08381958749530462,1.4367110001837275,7.074697386280979
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_stem_heavy_crawl,6,0.0029296875,0.7174628948048799,37.67050276123716,191.14037250647107
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_synth_code,2,0.0009765625,0.06611018160466985,10.203114659002141,45.40228037065072
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_synth_instruction,0,0.0,0.0,9.207340748685313,51.9511590435811
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_synth_math,4,0.001953125,0.11428417873383953,7.557007785450807,49.372697153797134
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_synth_qa,182,0.0888671875,0.21524500884631625,0.3067404626064787,2.3385043366517264
fit_wave1_extension_01,wave1_extension_stratified_maximin,True,dirichlet,100.0,dolmino_synth_thinking,59,0.02880859375,0.9219354488435966,5.7672680940978855,20.18642749409473
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_arxiv,0,0.0,0.0,8.191919978715855,27.953842953981127
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/art_and_design_high,23,0.01123046875,0.12559543590521682,1.7464690588686655,8.086179032045354
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/art_and_design_low,8,0.00390625,0.1076289547756611,4.33472773227391,14.1945850326734
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/crime_and_law_high,63,0.03076171875,0.2555858897562233,1.8641689185407184,5.7031512182726285
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/crime_and_law_low,12,0.005859375,0.1083757316981265,3.233630017403927,10.242841081068676
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/education_and_jobs_high,66,0.0322265625,0.16376373456619792,0.7128192461873092,4.532161203685466
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/education_and_jobs_low,8,0.00390625,0.04052512273951241,2.752006254127114,6.411329770360684
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/electronics_and_hardware_high,47,0.02294921875,0.2210260953048965,1.1775030872507881,5.261217930594374
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/electronics_and_hardware_low,18,0.0087890625,0.18008895431862645,2.5572692537793955,9.48159517050724
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/entertainment_high,169,0.08251953125,0.2488407873411601,0.5722384864397412,2.932529010266612
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/entertainment_low,12,0.005859375,0.048553347503629135,1.5319940124119213,7.406276377870158
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/finance_and_business_high,139,0.06787109375,0.15931013272875566,0.3117838104347911,1.768739380142504
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/finance_and_business_low,127,0.06201171875,0.30547595262862043,0.9523976870420865,2.5511794688992504
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/food_and_dining_high,54,0.0263671875,0.19706268025685686,1.9578153350016174,3.616706220985414
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/food_and_dining_low,1,0.00048828125,0.007414015231161779,2.185383375609119,8.65095163254229
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/games_high,0,0.0,0.0,0.8176807938748492,4.276774771043717
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/games_low,156,0.076171875,1.1481196802569111,2.0851489808841954,11.171025996870545
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/health_high,138,0.0673828125,0.19757004422154803,0.5007123062420487,1.4929275856518842
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/health_low,5,0.00244140625,0.016795680174581832,1.2553488934225714,4.69944929616892
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/history_and_geography_high,36,0.017578125,0.16611473133164725,1.5344196788573083,7.454541478448181
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/history_and_geography_low,14,0.0068359375,0.2347426400413775,5.8294805539541,18.195508643021267
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/industrial_high,0,0.0,0.0,2.8763861032801508,8.722271461529425
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/industrial_low,6,0.0029296875,0.08650327356229165,5.298904130910751,21.831337345011402
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/literature_high,116,0.056640625,0.27993928083869446,0.8247294804131762,2.2777679606051047
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/literature_low,5,0.00244140625,0.045254936895992776,1.862570623457864,14.559838419550267
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/science_math_and_technology_high,37,0.01806640625,0.0949133686353438,0.6111670776301927,4.818658743238675
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_cc/science_math_and_technology_low,37,0.01806640625,0.20792192000942694,1.6922171815700033,8.034406875552962
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_finemath_3plus,2,0.0009765625,0.03667127829197329,4.887372922596878,29.268340406672294
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_stack_edu,0,0.0,0.0,2.4355042239276807,6.852196443608214
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolma3_wikipedia,0,0.0,0.0,62.28165425173962,255.8246349460757
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_common_crawl_hq,374,0.1826171875,0.17696656122325788,0.19818754990155155,0.9817956549488722
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_olmocr_pdfs_hq,52,0.025390625,0.15744926360808773,1.0126821161510144,3.501498534852587
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_stack_edu_fim,0,0.0,0.0,1.4367110001837275,7.074697386280979
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_stem_heavy_crawl,1,0.00048828125,0.11957714913414665,37.67050276123716,191.14037250647107
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_synth_code,140,0.068359375,4.627712712326889,10.203114659002141,45.40228037065072
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_synth_instruction,9,0.00439453125,0.31206204189306697,9.207340748685313,51.9511590435811
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_synth_math,0,0.0,0.0,7.557007785450807,49.372697153797134
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_synth_qa,122,0.0595703125,0.14428511582005815,0.3067404626064787,2.3385043366517264
fit_wave1_extension_02,wave1_extension_stratified_maximin,True,dirichlet,20.0,dolmino_synth_thinking,51,0.02490234375,0.7969272523902275,5.7672680940978855,20.18642749409473
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_arxiv,0,0.0,0.0,8.191919978715855,27.953842953981127
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/art_and_design_high,0,0.0,0.0,1.7464690588686655,8.086179032045354
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/crime_and_law_high,0,0.0,0.0,1.8641689185407184,5.7031512182726285
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/crime_and_law_low,0,0.0,0.0,3.233630017403927,10.242841081068676
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/education_and_jobs_high,0,0.0,0.0,0.7128192461873092,4.532161203685466
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/education_and_jobs_low,511,0.24951171875,2.5885422149863553,2.752006254127114,6.411329770360684
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/electronics_and_hardware_high,2,0.0009765625,0.00940536575765517,1.1775030872507881,5.261217930594374
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/electronics_and_hardware_low,0,0.0,0.0,2.5572692537793955,9.48159517050724
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/entertainment_high,92,0.044921875,0.135463623878028,0.5722384864397412,2.932529010266612
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/entertainment_low,8,0.00390625,0.03236889833575276,1.5319940124119213,7.406276377870158
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/finance_and_business_high,100,0.048828125,0.11461160627968034,0.3117838104347911,1.768739380142504
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/finance_and_business_low,0,0.0,0.0,0.9523976870420865,2.5511794688992504
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/food_and_dining_high,0,0.0,0.0,1.9578153350016174,3.616706220985414
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/food_and_dining_low,0,0.0,0.0,2.185383375609119,8.65095163254229
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/games_high,3,0.00146484375,0.008277934308981345,0.8176807938748492,4.276774771043717
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/games_low,0,0.0,0.0,2.0851489808841954,11.171025996870545
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/health_high,145,0.07080078125,0.2075917131313367,0.5007123062420487,1.4929275856518842
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/health_low,224,0.109375,0.752446471821266,1.2553488934225714,4.69944929616892
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/history_and_geography_high,273,0.13330078125,1.2597033792649917,1.5344196788573083,7.454541478448181
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/history_and_geography_low,0,0.0,0.0,5.8294805539541,18.195508643021267
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/industrial_high,93,0.04541015625,0.7099139870800886,2.8763861032801508,8.722271461529425
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/industrial_low,0,0.0,0.0,5.298904130910751,21.831337345011402
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/literature_high,60,0.029296875,0.14479617974415232,0.8247294804131762,2.2777679606051047
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/literature_low,0,0.0,0.0,1.862570623457864,14.559838419550267
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/science_math_and_technology_high,10,0.0048828125,0.025652261793336163,0.6111670776301927,4.818658743238675
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/science_math_and_technology_low,0,0.0,0.0,1.6922171815700033,8.034406875552962
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_finemath_3plus,0,0.0,0.0,4.887372922596878,29.268340406672294
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_stack_edu,0,0.0,0.0,2.4355042239276807,6.852196443608214
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_wikipedia,0,0.0,0.0,62.28165425173962,255.8246349460757
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_common_crawl_hq,412,0.201171875,0.19494712091973862,0.19818754990155155,0.9817956549488722
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_olmocr_pdfs_hq,0,0.0,0.0,1.0126821161510144,3.501498534852587
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_stack_edu_fim,71,0.03466796875,0.3306217062314793,1.4367110001837275,7.074697386280979
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_stem_heavy_crawl,0,0.0,0.0,37.67050276123716,191.14037250647107
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_synth_code,0,0.0,0.0,10.203114659002141,45.40228037065072
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_synth_instruction,0,0.0,0.0,9.207340748685313,51.9511590435811
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_synth_math,0,0.0,0.0,7.557007785450807,49.372697153797134
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_synth_qa,44,0.021484375,0.05203725488592261,0.3067404626064787,2.3385043366517264
fit_wave1_extension_03,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolmino_synth_thinking,0,0.0,0.0,5.7672680940978855,20.18642749409473
fit_wave1_extension_04,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_arxiv,0,0.0,0.0,8.191919978715855,27.953842953981127
fit_wave1_extension_04,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/art_and_design_high,31,0.01513671875,0.16928080491572703,1.7464690588686655,8.086179032045354
fit_wave1_extension_04,wave1_extension_stratified_maximin,True,dirichlet,5.0,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
